Code,CodeType,CompanyName,Source,ValidFrom,ValidTo,City,PostCode,Email,ContactSheetUrl
9904535000009,BDEW Code,"Energy Air GmbH",bdew,,,"Frankfurt am Main",60547,wechsel@energyair.de,
9985422000005,BDEW Code,"energy cubes GmbH",bdew,,,"Cottbus",3050,thomas2.krueger@leag.de,
9984572000006,BDEW Code,"Energy Loop GmbH & Co. KG",bdew,,,"Stadthagen",31655,mako@energy-loop.de,
9979603000009,BDEW Code,"Energy Market Solutions GmbH",bdew,,,"Berlin",10557,bkm@energymarket.solutions,
9904536000008,BDEW Code,"Energy2day GmbH",bdew,,,"Gräfeling",82166,julian.senf@energy2day.de,
9905648000001,BDEW Code,"Energy2market GmbH",bdew,,,"Leipzig",4229,daten@energy2market.de,
9978398000001,BDEW Code,"energy4u GmbH & Co. KG",bdew,,,"Siegburg",53721,energiemarkt@energy4u.de,
9905549000001,BDEW Code,"EnergyLink Direkt GmbH & Co. KG",bdew,,,"Penzberg",82377,Clearing@el-energielogistik.de,
9904724000000,BDEW Code,"ENERVIE Vernetzt GmbH",bdew,,,"Hagen",58093,msb@enervie-vernetzt.de,
9911321000002,BDEW Code,"enewa GmbH",bdew,,,"Wachtberg",53343,nicht-edifact@enewa.de,
9984036000005,BDEW Code,"Enexion GmbH",bdew,,,"Schwalbach am Taunus",65824,it@enexion.de,
9978696000000,BDEW Code,"engel Energie GmbH",bdew,,,"Berlin",10719,s.jessen@stattwerk.com,
4270000696107,BDEW Code,"Engelhart CTP Renewables GmbH",bdew,,,"Berlin",10587,linn.solheim@trailstonegroup.com,
9905464000003,BDEW Code,"ENGIE Deutschland GmbH",bdew,,,"Köln",50858,es.strom@de.engie.com,
9985257000006,BDEW Code,"ENGIE Energy Management Solutions GmbH",bdew,,,"Köln",50858,grit.neumann@engie.com,
9985257000006,BDEW Code,"ENGIE Energy Management Solutions GmbH",bdew,,,"Köln",50858,grit.neumann@engie.com,
9911099000003,BDEW Code,"Enloc Energy GmbH",bdew,,,"Dresden",1067,vertragsmanagement@enloc.de,
9984457000006,BDEW Code,"ENNA Next d.o.o.",bdew,,,"Vukovar",32000,luka.krilic@enna.hr,
9905466000001,BDEW Code,"ENNI Energie & Umwelt Niederrhein GmbH",bdew,,,"Moers",47441,rjellessen@enni.de,
9977785000004,BDEW Code,"Enno Energie GmbH",bdew,,,"Brilon",59929,r.hueser@brilon.de,
9903238000001,BDEW Code,"Enovos Energie Deutschland GmbH",bdew,,,"Saarbrücken",66121,marktkommunikation-eed@enovos.eu,
5453003050018,BDEW Code,"Enovos Luxembourg S.A.",bdew,,,"Esch-sur-Alzette",4327,bjoern.bitschnau@enovos.eu,
9904371000007,BDEW Code,"Enovos Power GmbH",bdew,,,"Saarbrücken",66121,datenaustausch-epower@esssg.de,
9979242000006,BDEW Code,"Enpal Energy GmbH",bdew,,,"Berlin",10243,vertragsmanagement@enpal.energ,
9906744000002,BDEW Code,"EnR Energienetze Rudolstadt GmbH",bdew,,,"Rudolstadt",7407,service.edm@energienetze-rudolstadt.de,
9981819000004,BDEW Code,"ENRW Energieversorgung Rottweil GmbH & Co. KG",bdew,,,"Rottweil",78628,Redispatch-Service@enrw.de,
9911003000007,BDEW Code,"EnStroGa AG",bdew,,,"Monheim am Rhein",40789,vertrag@enstroga.de,
9984704000006,BDEW Code,"Entega Iqony Wärme GmbH",bdew,,,"Darmstadt",64293,aloys.wegner@steag.com,
9903144000004,BDEW Code,"ENTEGA Plus GmbH",bdew,,,"Darmstadt",64293,kommunikationsdaten@entega.de,
9910500000007,BDEW Code,"Entelios AG",bdew,,,"München",80339,natalia.piskun@entelios.com,
4042805002304,BDEW Code,"envia Mitteldeutsche Energie AG",bdew,,,"Chemnitz",9114,karsten.beuthner@enviam.de,
9980518000000,BDEW Code,"envia THERM GmbH",bdew,,,"Bitterfeld-Wolfen",6749,EDM-Team@ave-online.de,
9984815000002,BDEW Code,"ENVIRIA Power Solutions GmbH",bdew,,,"Frankfurt am Main",60314,marvin.mertens@enviria.energy,
9912037000005,BDEW Code,"EnviTec Energy GmbH & Co. KG",bdew,,,"Lohne",49393,info@envitec.marktkommunikation.org,
9982891000004,BDEW Code,"EnWdS Energie Weil der Stadt GmbH & Co.KG",bdew,,,"Weil der Stadt",71263,g.cramm@encw.de,
9905969000003,BDEW Code,"ENWG Energienetze Weimar GmbH & Co. KG",bdew,,,"Weimar",99427,netze@enwg-weimar.de,
9983083000000,BDEW Code,"EP Commodities, a.s.",bdew,,,"Praha 1",110 00,jan.klimes@epcommodities.cz,
9985213000008,BDEW Code,"EP Energie Deutschland GmbH",bdew,,,"Berlin",10179,service@epenergie.de,
9903444000001,BDEW Code,"eprimo GmbH",bdew,,,"Neu-Isenburg",63263,mabis@eprimo.de,
9911458000008,BDEW Code,"eq strom GmbH & Co.KG",bdew,,,"Zossen OT Kallinchen",15806,Fuenfgeld@Energiequelle.de,
9911431000009,BDEW Code,"Erdgas Südwest GmbH",bdew,,,"Ettlingen",76275,non-edifact@enbw.com,
9904892000007,BDEW Code,"Erenja AG & Co. KG",bdew,,,"Gelsenkirchen",45891,marktkommunikation@ngw.de,
9978022000004,BDEW Code,"ERG WIND MEG 1 LIMITED LIABILITY PARTNERSHIP",bdew,,,"London",EC2R 7HJ,m.walther@cso-energy.de,
9911591000006,BDEW Code,"Erhard Bürk-Kauffmann GmbH",bdew,,,"Villingen-Schwenningen",78056,buerk@deesa-strom.de,
9903080000001,BDEW Code,"Erlanger Stadtwerke AG",bdew,,,"Erlangen",91052,lieferantenwechsel@estw.de,
9911699000007,BDEW Code,"Ernst Buscher GmbH & Co. KG",bdew,,,"Wuppertal",42369,buscher@deesa-strom.de,
9977885000003,BDEW Code,"ES FOR IN SE",bdew,,,"Essen",45136,martin.schulz@esforin.com,
9980785000007,BDEW Code,"ESB Wärme GmbH",bdew,,,"München",81539,steffen.otto@esb-waerme.de,
9985009000006,BDEW Code,"Eselhof Allinger",bdew,,,"Untrasried",87496,allinger@eselhof-eschers.com,
9904725000009,BDEW Code,"Essener Versorgungs- und Verkehrsgesellschaft mbH (EVV)",bdew,,,"Essen",45127,evv-service@stadtwerke-essen.de,
9982295000006,BDEW Code,"ESWE Versorgungs AG",bdew,,,"Wiesbaden",65189,arthur.wolf@eswe.com,
9906191000001,BDEW Code,"Etzel-Kavernenbetriebsgesellschaft mbH & Co. KG",bdew,,,"Bremen",28217,markus.engbers@etzelkb.de,
9907538000000,BDEW Code,"EUROGATE Technical Services GmbH",bdew,,,"Bremerhaven",27568,ulrich.sahlender@eurogate.eu,
9906617000006,BDEW Code,"EVB Netze GmbH",bdew,,,"Eisenach",99817,maximilian.hahn@evb-netze.de,
9911078000008,BDEW Code,"EVD EnergieVersorgung Deutschland GmbH",bdew,,,"Monheim am Rhein",40789,fps-evd@eg-factory.de,
9903128000004,BDEW Code,"evd energieversorgung dormagen gmbh",bdew,,,"Dormagen",41540,marktkommunikation@evd-dormagen.de,
9906468000007,BDEW Code,"EVE Energieversorgung Elbtalaue GmbH",bdew,,,"Dannenberg",29451,netznutzungsmanagement@eve-dan.de,
9911660000002,BDEW Code,"EVE Netz GmbH",bdew,,,"Dannenberg",29451,fischer@eve-netz.de,
9903297000000,BDEW Code,"EVH GmbH",bdew,,,"Halle",6108,dirk.feist@evh.de,
9900299000004,BDEW Code,"EVI Energieversorgung Hildesheim GmbH & Co. KG",bdew,,,"Hildesheim",31137,wechselmanagement.vnb@evi-hildesheim.de,
4042805002809,BDEW Code,"EVIP GmbH",bdew,,,"Bitterfeld-Wolfen",6749,Torsten.Klar@mitnetz-strom.de,
9911250000008,BDEW Code,"EVM Energieversorgung Michelfeld GmbH",bdew,,,"Michelfeld",74545,kunden@service.ev-michelfeld.de,
9903859000000,BDEW Code,"EVOK Energieversorgung Oy-Kressen eG.",bdew,,,"Oy-Mittelberg",87466,info@evok-oy.de,
9904195000001,BDEW Code,"Evonik Operations GmbH",bdew,,,"Essen",45128,julia.fourne@evonik.com,
9903827000008,BDEW Code,"EVU Späth e.K.",bdew,,,"Lohberg",93470,ulrike.solfronk@evu-spaeth.de,
9906770000000,BDEW Code,"EVU Weilerbach",bdew,,,"Weilerbach",67685,PK@Stadtwerke-Ramstein.de,
9911109000000,BDEW Code,"EVU-Schmid",bdew,,,"Kirchanschöring",83417,post@evu-online.net,
9911541000006,BDEW Code,"EW Eichsfeldgas GmbH",bdew,,,"Leinefelde-Worbis",37339,erik.winter@ew-netz.de,
9900025000004,BDEW Code,"EW Geiger GmbH",bdew,,,"Arrach",93474,info@ewerk-geiger.de,
9906015000004,BDEW Code,"EW Schmid GmbH",bdew,,,"Mamming",94437,info@ew-schmid.de,
9906708000006,BDEW Code,"ewag kamenz Energie und Wasserversorgung Aktiengesellschaft Kamenz",bdew,,,"Kamenz",1917,netzservice@ewagkamenz.de,
9904455000006,BDEW Code,"EWE NETZ GmbH",bdew,,,"Oldenburg",26133,marktpartnerservice@ewe-netz.de,
9911697000009,BDEW Code,"EWE TRADING GmbH",bdew,,,"Bremen",28217,ralf.ehlers@ewe.de,
9979439000009,BDEW Code,"EWE VERTRIEB GmbH",bdew,,,"Oldenburg",26133,virtuelleskraftwerk@ewe.de,
9906405000002,BDEW Code,"EWN Entsorgungswerk für Nuklearanlagen GmbH",bdew,,,"Rubenow",17509,reiner.borchert@ewn-gmbh.de,
9903621000006,BDEW Code,"EWR Aktiengesellschaft",bdew,,,"Worms",67547,maier@ewr.de,
9900534000008,BDEW Code,"EWR GmbH",bdew,,,"Remscheid",42855,netzstrom@ewr-gmbh.de,
9900701000005,BDEW Code,"EWR Netz GmbH",bdew,,,"Alzey",55232,marktkommunikation.netz@ewr.de,
9900386000008,BDEW Code,"EWR Netze GmbH",bdew,,,"Lichtenstein",72805,netz@ewr-rieger.de,
9984339000009,BDEW Code,"EWR Neue Energien GmbH",bdew,,,"Alzey",55232,neumann@ewr.de,
9910851000003,BDEW Code,"ews-Netz GmbH",bdew,,,"Bad Segeberg",23795,mako-ews-vertrieb@service-plus-gmbh.de,
9910989000008,BDEW Code,"EWV Baesweiler GmbH & Co. KG",bdew,,,"Baesweiler",52499,marktkommunikation@ewv.de,
9904124000006,BDEW Code,"EWV Energie- und Wasser-Versorgung GmbH",bdew,,,"Stolberg",52222,marktkommunikation@ewv.de,
9904489000006,BDEW Code,"ExtraEnergie GmbH",bdew,,,"Monheim am Rhein",40789,edm@eg-factory.de,
9979360000003,BDEW Code,"ExtraGrün GmbH",bdew,,,"Monheim am Rhein",40789,jgottwald@eg-factory.de,
9910133000002,BDEW Code,"EZV Energie- und Service GmbH & Co. KG Untermain",bdew,,,"Wörth am Main",63939,heiko.oberle@ezv-energie.de,
9982965000005,BDEW Code,"f(x) energy GmbH",bdew,,,"Nürnberg",90441,bkm@fx.energy,
9905821000000,BDEW Code,"Fährhafen Sassnitz Gesellschaft mit beschränkter Haftung",bdew,,,"Sassnitz OT Neu Mukran",18546,ulbricht@mukran-port.de,
9977972000007,BDEW Code,"Fair Trade Power Deutschland GmbH",bdew,,,"München",81547,coralie.spitzner@fairtradepower.de,
9984287000002,BDEW Code,"Fair Trade Power GmbH",bdew,,,"München",81547,einspeisung@fairtradepower.de,
9903176000006,BDEW Code,"FairEnergie GmbH",bdew,,,"Reutlingen",72762,lieferantenwechsel@fairenergie.de,
9977837000001,BDEW Code,"FairNetz GmbH",bdew,,,"Reutlingen",72762,netzmanagement@fairnetzgmbh.de,
9984857000002,BDEW Code,"fairster. Energie gGmbH",bdew,,,"Berlin",10115,backoffice@fairster.de,
9978824000004,BDEW Code,"FEH Energy Trading GmbH",bdew,,,"Eschborn",65760,hao.ye@frankfurt-energy.de,
9977848000008,BDEW Code,"Feldhaus Energie GmbH & Co. KG",bdew,,,"Visbek",49429,feldhaus@deesa-strom.de,
9977795000002,BDEW Code,"Fernwärme-Energiewerke Bad Dürrenberg GmbH",bdew,,,"Bad Dürrenberg",6231,tetzlaff.fwewdbg@t-online.de,
9903014000001,BDEW Code,"Feuchter Gemeindewerke GmbH (FGW)",bdew,,,"Feucht",90537,vertrieb@feucht-gw.de,
9905217000002,BDEW Code,"Filderstadtwerke",bdew,,,"Filderstadt",70794,mlistl@filderstadt.de,
9978004000006,BDEW Code,"Firstcon GmbH",bdew,,,"Lüneburg",21335,jannik.kreye@firstcon.de,
9900108000004,BDEW Code,"Fischereihafen-Betriebsgesellschaft mit beschränkter Haftung",bdew,,,"Bremerhaven",27572,fluechter@fbg-bremerhaven.de,
9910578000005,BDEW Code,"FischerStrom GmbH & Co. KG",bdew,,,"Edling",83533,e-werk.fischer@gmx.de,
8719333052120,BDEW Code,"Flexia B.V.",bdew,,,"Amsterdam",1059CM,q.schouwenaar@return.energy,
9907346000002,BDEW Code,"Flughafen Düsseldorf GmbH",bdew,,,"Düsseldorf",40474,metering@dus-int.de,
9979066000000,BDEW Code,"Flughafen Energie & Wasser GmbH",bdew,,,"Schönefeld",12529,peter.fuchs@berlin-airport.de,
9984716000002,BDEW Code,"Flughafen Köln/Bonn Gesellschaft mit beschränkter Haftung",bdew,,,"Köln",51147,netzbetreiber@cgn.de,
9984427000002,BDEW Code,"Flughafen Leipzig/Halle Gesellschaft mit beschränkter Haftung",bdew,,,"Leipzig",4029,netznutzung@suedwest-edm.de,
9907324000008,BDEW Code,"Flughafen München Gesellschaft mit beschränkter Haftung",bdew,,,"München",85356,strom-netz@munich-airport.de,
9912118000007,BDEW Code,"Flughafen Nürnberg Energie GmbH",bdew,,,"Nürnberg",90411,woelfel-patrick@fneg.de,
9980783000009,BDEW Code,"Flughafen Stuttgart Energie GmbH",bdew,,,"Stuttgart",70629,monika.werla@stuttgart-airport-energie.com,
9977930000007,BDEW Code,"Föhrer Windkraft GmbH & Co KG",bdew,,,"Oevenum",25938,versorgerwechsel.svf@ews-schoenau.de,
9979331000008,BDEW Code,"FORTAS Energie Gas GmbH",bdew,,,"Hannover",30159,fortas-bkm@getec-dam.de,
9979260000004,BDEW Code,"Forward Energie GmbH",bdew,,,"Hamburg",20457,forward@deesa-strom.de,
9978218000008,BDEW Code,"FRANK ECOenergy GmbH",bdew,,,"Hamburg",20097,benedikt.leidorf@frankgruppe.de,
9978007000003,BDEW Code,"Frankfurt Energy Holding GmbH",bdew,,,"Eschborn",65760,vermarkten@frankfurt-energy.de,
9912075000009,BDEW Code,"Franz Xaver Heinritzi & Söhne GmbH",bdew,,,"Bruckmühl",83052,heinritzi@deesa-strom.de,
9912016000000,BDEW Code,"Freiberger Erdgas GmbH",bdew,,,"Freiberg",9599,a.guettler@stadtwerke-freiberg.de,
9906639000000,BDEW Code,"Freiberger Stromversorgung GmbH (FSG)",bdew,,,"Freiberg",9599,netz@stadtwerke-freiberg.de,
9910208000002,BDEW Code,"Freisinger Stadtwerke Versorgungs-GmbH",bdew,,,"Freising",85354,stephanie.weghorn@freisinger-stadtwerke.de,
9903685000000,BDEW Code,"Freitaler Stadtwerke GmbH",bdew,,,"Freital",1705,vertrieb-management@ftl-stadtwerke.de,
9983978000008,BDEW Code,"Frequenz Energy-as-a-Service GmbH",bdew,,,"Berlin",10179,lars.kirchhoff@frequenz.com,
9983381000009,BDEW Code,"Freudenberg Service KG",bdew,,,"Weinheim",69469,peter.ostermayr@freudenberg.com,
9978316000009,BDEW Code,"Friedrich Mineralölhandel GmbH",bdew,,,"Schönheide",8304,Friedrich@deesa-strom.de,
9905208000003,BDEW Code,"FriesenEnergie GmbH",bdew,,,"Wangerland",26434,lieferantenwechsel@friesenenergie.rz-new.de,
9977888000000,BDEW Code,"Fromholz-Energie GmbH",bdew,,,"Benz OT Labömitz",17429,fromholz@deesa-strom.de,
9912059000009,BDEW Code,"Frühmesser Mineralölhandelsgesellschaft mbH & Co. KG",bdew,,,"Landau in der Pfalz",76829,fruehmesser@deesa-strom.de,
9978403000003,BDEW Code,"FSG Energy GmbH & Co.KG",bdew,,,"Paderborn",33100,denis.leipe@fsg-energy.de,
9979149000000,BDEW Code,"FT Energiepartner GmbH",bdew,,,"Frankenthal",67227,lieferant@ft-energiepartner.de,
9911451000005,BDEW Code,"fünfwerke GmbH & CO. KG",bdew,,,"Limburg",65549,ovolkmer@stadtwerke-giessen.de,
9904244000001,BDEW Code,"Fürstlich Fugger v. Glött'sche E-Werks GmbH & Co. KG",bdew,,,"Kirchheim i. Schwaben",87757,dominique.fischer@ffew.de,
9984806000003,BDEW Code,"Future Energy Services GmbH",bdew,,,"Berlin",14199,robert.quick@trawa.io,
9911675000005,BDEW Code,"Fuxx - Die Sparenergie GmbH",bdew,,,"Monheim am Rhein",40789,vertrag@fuxx-sparenergie.de,
9984692000001,BDEW Code,"GAG Servicegesellschaft mit beschränkter Haftung",bdew,,,"Köln",51103,daten@veedel-energie.de,
9905868000005,BDEW Code,"GALERIA S.à r.l. & Co. KG",bdew,,,"Essen",45133,nils.tuernau@galeria.de,
9903764000004,BDEW Code,"Gammertinger Energie- und Wasserversorgung GmbH",bdew,,,"Gammertingen",72501,stefan.zintgraf@gewgmbh.de,
9912028000006,BDEW Code,"Gas- und Wärmedienst Börnsen GmbH",bdew,,,"Börnsen",21039,info@gw-boernsen.de,
9910547000002,BDEW Code,"Gas- und Wasserversorgung Höxter GmbH",bdew,,,"Höxter",37671,Marktkommunikation@gwh-hoexter.de,
9904654000005,BDEW Code,"GASAG AG",bdew,,,"Berlin",10829,rpeuschel@gasag.de,
9978372000001,BDEW Code,"Gasversorgung Pforzheim Land GmbH",bdew,,,"Pforzheim",75179,service-lieferant@gvp-erdgas.de,
9900271000006,BDEW Code,"Gebrüder Eirich GmbH Co KG",bdew,,,"Hardheim",74736,michael.seyfried@eirich.de,
9910397000004,BDEW Code,"Gebrüder Miller, Elektrizitätsversorgung GmbH & Co. KG",bdew,,,"Schwendi",88477,bailer@gebrueder-miller.de,
9911186000007,BDEW Code,"Geiger GmbH",bdew,,,"Ansbach",91522,geiger@deesa-strom.de,
9911011000007,BDEW Code,"GELSENWASSER Energienetze GmbH",bdew,,,"Gelsenkirchen",45891,falk.petermann@gelsenwasser.de,
9978511000002,BDEW Code,"GEMAG Gebäudemanagement Aktiengesellschaft",bdew,,,"Cottbus",3044,uwe.urbanick@gemag-online.de,
9903894000007,BDEW Code,"Gemeinde Heroldsbach",bdew,,,"Heroldsbach",91336,vertrieb@heroldsbach.de,
9903672000005,BDEW Code,"Gemeinde Partenstein",bdew,,,"Partenstein",97846,juergen.schneider@vgem-partenstein.bayern.de,
9904400000001,BDEW Code,"Gemeinde-Elektrizitäts- und Wasserwerk",bdew,,,"Burtenbach",89349,info@gew-burtenbach.de,
9911487000003,BDEW Code,"Gemeindestrom Wadgassen GmbH",bdew,,,"Wadgassen",66787,simone.mueller@wadgassen.de,
9978793000002,BDEW Code,"Gemeindewerk Sörup GmbH",bdew,,,"Sörup",24966,service@nordgroon.de,
9904672000003,BDEW Code,"Gemeindewerke Ammerbuch GmbH",bdew,,,"Ammerbuch",72119,lieferantenwechsel-gwa@swtue.de,
9910841000005,BDEW Code,"Gemeindewerke Bad Sassendorf GmbH & Co. KG",bdew,,,"Bad Sassendorf",59505,roderfeld@stadtwerke-lippstadt.de,
9903885000008,BDEW Code,"Gemeindewerke Baiersbronn",bdew,,,"Baiersbronn",72270,schroederkarin@gemeindebaiersbronn.de,
9900072000007,BDEW Code,"Gemeindewerke Bayerisch Gmain",bdew,,,"Bad Reichenhall",83435,mako@stwbr.de,
9904200000003,BDEW Code,"Gemeindewerke Bobenheim-Roxheim GmbH",bdew,,,"Bobenheim-Roxheim",67240,jendrik.raethke@stw-frankenthal.de,
9910741000006,BDEW Code,"Gemeindewerke Bovenden GmbH & Co. KG",bdew,,,"Bovenden",37120,info@gemeindewerke-bovenden.de,
9910913000008,BDEW Code,"Gemeindewerke Brüggen GmbH",bdew,,,"Brüggen",41379,info@gemeindewerke-brueggen.de,
9903758000002,BDEW Code,"Gemeindewerke Budenheim - Anstalt des öffentlichen Rechts -",bdew,,,"Budenheim",55257,mako@gemeindewerke-budenheim.de,
9907018000009,BDEW Code,"Gemeindewerke Cadolzburg",bdew,,,"Cadolzburg",90556,stromnetz@werke-cadolzburg.de,
9907165000001,BDEW Code,"Gemeindewerke Dudenhofen",bdew,,,"Dudenhofen",67373,max.miller@vgrd.de,
9903547000007,BDEW Code,"Gemeindewerke Ebersdorf",bdew,,,"Ebersdorf b. Coburg",96237,Netzbetrieb@ebersdorf.net,
9904323000005,BDEW Code,"Gemeindewerke Enkenbach-Alsenborn",bdew,,,"Enkenbach-Alsenborn",67677,Mareike.Luft@enkenbach-alsenborn.de,
9904134000004,BDEW Code,"Gemeindewerke Eppelborn GmbH & Co. KG",bdew,,,"Eppelborn",66571,gwe@eppelborn.de,
9977794000003,BDEW Code,"Gemeindewerke Everswinkel GmbH",bdew,,,"Everswinkel",48351,info@gemeindewerke-everswinkel.de,
9903674000003,BDEW Code,"Gemeindewerke Frammersbach",bdew,,,"Frammersbach",97833,rudolf.elsesser@frammersbach.bayern.de,
9907100000008,BDEW Code,"Gemeindewerke Gangkofen",bdew,,,"Gangkofen",84140,lena.golzheim@gangkofen.de,
9982010000009,BDEW Code,"Gemeindewerke Garmisch-Partenkirchen, KU",bdew,,,"Garmisch-Partenkirchen",82467,emv@gw-gap.de,
9907026000009,BDEW Code,"Gemeindewerke Georgensgmünd",bdew,,,"Georgensgmünd",91166,lothar.satzinger@georgensgmuend.de,
9900231000004,BDEW Code,"Gemeindewerke Glattbach",bdew,,,"Glattbach",63864,ndl-gla@cu-rz.de,
9903302000002,BDEW Code,"Gemeindewerke Grefrath Gesellschaft mit beschränkter Haftung",bdew,,,"Grefrath",47929,vertrieb@gemeindewerke-grefrath.de,
9903985000007,BDEW Code,"Gemeindewerke Großkrotzenburg GmbH",bdew,,,"Großkrotzenburg",63538,alexander.kremer@gemeindewerke-grosskrotzenburg.de,
9906147000005,BDEW Code,"Gemeindewerke Gundelfingen GmbH",bdew,,,"Gundelfingen",79194,gwg-edm@gundelfingen.de,
9905758000008,BDEW Code,"Gemeindewerke Halstenbek Strom - Erdgas - Wärme - Wasser - Abwasser - Dienstleistungen",bdew,,,"Halstenbek",25469,a.riemenschneider@gwhalstenbek.de,
9903423000006,BDEW Code,"Gemeindewerke Hardt Eigenbetrieb",bdew,,,"Hardt",78739,rimmele.ganter@hardt-online.de,
9900274000003,BDEW Code,"Gemeindewerke Haßloch GmbH",bdew,,,"Haßloch",67454,t.adrian@gwhassloch.de,
9905988000000,BDEW Code,"Gemeindewerke Heikendorf Anstalt öffentlichen Rechts",bdew,,,"Heikendorf",24226,edm@gwh.sh,
9903820000005,BDEW Code,"Gemeindewerke Hermaringen GmbH",bdew,,,"Hermaringen",89568,info@gemeindewerke-hermaringen.de,
9906806000007,BDEW Code,"Gemeindewerke Herxheim",bdew,,,"Herxheim",76863,k.wahl-knoll@herxheim.de,
9904130000008,BDEW Code,"Gemeindewerke Heusweiler Gesellschaft mit beschränkter Haftung, abgekürzt ""GWH""",bdew,,,"Heusweiler",66265,info@gemeindewerke-heusweiler.de,
9912054000004,BDEW Code,"Gemeindewerke Hohenwestedt GmbH",bdew,,,"Hohenwestedt",24594,vertrieb@gemeindewerke-hohenwestedt.de,
9900307000003,BDEW Code,"Gemeindewerke Holzkirchen GmbH",bdew,,,"Holzkirchen",83607,goetz@gw-holzkirchen.de,
9911605000009,BDEW Code,"Gemeindewerke Hünxe GmbH",bdew,,,"Hünxe",46569,marktkommunikation@gw-huenxe.de,
9907233000008,BDEW Code,"Gemeindewerke Hütschenhausen",bdew,,,"Ramstein-Miesenbach",66877,PK@Stadtwerke-Ramstein.de,
9982778000002,BDEW Code,"Gemeindewerke Kahl Versorgungsgesellschaft mbH",bdew,,,"Kahl am Main",63796,andreas-tippelt@gemeindewerke-kahl.de,
9910387000006,BDEW Code,"Gemeindewerke Kiefersfelden",bdew,,,"Kiefersfelden",83088,b.holzner@gemeindewerke-kiefersfelden.de,
9900344000008,BDEW Code,"Gemeindewerke Kirkel GmbH",bdew,,,"Kirkel",66459,Jens.Thiel@kew.de,
9904131000007,BDEW Code,"Gemeindewerke Kleinblittersdorf GmbH & Co. KG",bdew,,,"Kleinblittersdorf",66271,m.nicotra@stadtwerke-friedrichsthal.de,
9903937000005,BDEW Code,"Gemeindewerke Krauchenwies - Stromversorgung -",bdew,,,"Krauchenwies",72505,stefanie.mewes@krauchenwies.de,
9907129000005,BDEW Code,"Gemeindewerke Lam",bdew,,,"Lam",93462,tanja.sperl@markt-lam.de,
9907307000009,BDEW Code,"Gemeindewerke Langenpreising GmbH & Co. KG",bdew,,,"Wartenberg",85456,netz@gemeindewerke-langenpreising.de,
9978606000008,BDEW Code,"Gemeindewerke Malente GmbH",bdew,,,"Malente",23714,luedemann@gemeindewerke-malente.de,
9903349000007,BDEW Code,"Gemeindewerke Markt Lichtenau",bdew,,,"Lichtenau",91586,daniela.schmidt@markt-lichtenau.de,
9907048000003,BDEW Code,"Gemeindewerke Münchweiler a.d.Rodalb Anstalt des öffentlichen Rechts",bdew,,,"Münchweiler a.d.Rodalb",66981,kehrwald@gemeindewerke-muenchweiler.de,
9906841000004,BDEW Code,"Gemeindewerke Neuendettelsau",bdew,,,"Neuendettelsau",91564,i.schmidt@gw-neuendettelsau.de,
9983328000004,BDEW Code,"Gemeindewerke Niefern-Öschelbronn",bdew,,,"Niefern-Öschelbronn",75223,stefan.kasper@niefern-oeschelbronn.de,
9907127000007,BDEW Code,"Gemeindewerke Nüdlingen",bdew,,,"Nüdlingen",97720,ndl-nue@cu-rz.de,
9905812000001,BDEW Code,"Gemeindewerke Nümbrecht GmbH",bdew,,,"Nümbrecht",51588,weber@gwn24.de,
9900484000009,BDEW Code,"Gemeindewerke Oberaudorf",bdew,,,"Oberaudorf",83080,info@gemeindewerke-oberaudorf.de,
9911364000001,BDEW Code,"Gemeindewerke Oberhaching GmbH",bdew,,,"Oberhaching",82041,fabian.schmidt@gemeindewerke-oberhaching.de,
9903030000001,BDEW Code,"Gemeindewerke Obernzell",bdew,,,"Obernzell",94130,heidi.fesl@obernzell.de,
9911996000007,BDEW Code,"Gemeindewerke Peiner Land GmbH & Co. KG",bdew,,,"Ilsede",31241,gpl-vertrieb@stadtwerke-peine.de,
9903571000007,BDEW Code,"Gemeindewerke Pleinfeld",bdew,,,"Pleinfeld",91785,rohn@gw-pleinfeld.de,
9907164000002,BDEW Code,"Gemeindewerke Rheinzabern",bdew,,,"Rheinzabern",76764,k.wahl-knoll@herxheim.de,
9907064000003,BDEW Code,"Gemeindewerke Rückersdorf",bdew,,,"Rückersdorf",90607,gwr-netz@rueckersdorf.de,
9978239000003,BDEW Code,"Gemeindewerke Ruppichteroth GmbH",bdew,,,"Ruppichteroth",53809,zertifikate@gemeindewerke-ruppichteroth.de,
9905651000006,BDEW Code,"Gemeindewerke Schönkirchen GmbH",bdew,,,"Schönkirchen",24232,mako-gws-netz@service-plus-gmbh.de,
9906844000001,BDEW Code,"Gemeindewerke Schutterwald (GWS)",bdew,,,"Schutterwald",77746,bjoern.schley@schutterwald.de,
9907421000000,BDEW Code,"Gemeindewerke Schwarzenbruck GmbH (GWS)",bdew,,,"Feucht",90537,dieter.walter@feucht-gw.de,
9911507000008,BDEW Code,"Gemeindewerke St. Michel-Energie GmbH",bdew,,,"St. Michaelisdonn",25693,av@gemeindewerke-st-michel.de,
9903928000006,BDEW Code,"Gemeindewerke Steinhagen GmbH",bdew,,,"Steinhagen",33803,drewel@gs-werke.de,
9907199000001,BDEW Code,"Gemeindewerke Steißlingen",bdew,,,"Steißlingen",78256,mstehling@steisslingen.de,
9905322000004,BDEW Code,"Gemeindewerke Stockelsdorf GmbH",bdew,,,"Stockelsdorf",23617,info@gemeindewerke-stockelsdorf.de,
