Code,CodeType,CompanyName,Source,ValidFrom,ValidTo,City,PostCode,Email,ContactSheetUrl
9979258000008,BDEW Code,"Energiedienste der Landeshauptstadt Stuttgart GmbH",bdew,,,"Stuttgart",70327,msb@energiedienste-stuttgart.de,
9910626000006,BDEW Code,"Energiegenossenschaft für Wittmund eG",bdew,,,"Wittmund",26409,mira.sturm@eg-wittmund.de,
9985274000005,BDEW Code,"Energiekonzepte Deutschland GmbH",bdew,,,"Leipzig",4347,messstellenbetrieb@ekd-solar.de,
9907510000002,BDEW Code,"Energienetze Bayern GmbH",bdew,,,"Regensburg",93049,netzvertraege@energienetze-bayern.com,
9904521000005,BDEW Code,"Energienetze Berlin GmbH",bdew,,,"Berlin",10589,kontakt@energienetze-berlin.de,
9906025000002,BDEW Code,"Energienetze Mittelrhein GmbH & Co. KG",bdew,,,"Koblenz",56068,mabis@enm.de,
9977958000005,BDEW Code,"Energienetze Offenbach GmbH",bdew,,,"Offenbach am Main",63067,amela.resic@soluvia.de,
9907766000004,BDEW Code,"Energiequelle GmbH & Co. Windpark Feldheim 2006 KG",bdew,,,"Treuenbrietzen ",14929,brinkmann@energiequelle.de,
9978641000005,BDEW Code,"EnergieRevolte GmbH",bdew,,,"Düren",52351,gpke@energierevolte.de,
9978488000002,BDEW Code,"Energieservice Rhein-Main GmbH ",bdew,,,"Rüsselsheim am Main",65428,konrad.sobich@stadtwerke-ruesselsheim.de,
9978531000008,BDEW Code,"EnergieServicePlus GmbH",bdew,,,"Düsseldorf",40474,Mossang.Dongmo@energieserviceplus.de,
9910757000008,BDEW Code,"EnergieSüdwest Netz GmbH",bdew,,,"Landau",76829,nzm-landau@energie-suedpfalz-service.de,
9979128000005,BDEW Code,"Energieverbund Gierstädt GmbH",bdew,,,"Gierstädt",99100,evg3@msn.com,
9907191000009,BDEW Code,"Energieversorgung Alzenau GmbH",bdew,,,"Alzenau",63755,eva-netz@rde-dienstleistungen.de,
9907006000003,BDEW Code,"Energieversorgung Beckum GmbH & Co. KG",bdew,,,"Beckum",59269,petra.krogmeier@evb-beckum.de,
9906371000003,BDEW Code,"Energieversorgung Dahlenburg-Bleckede AG",bdew,,,"Dahlenburg",21368,Kundenservice@evdbag.de,
9905244000009,BDEW Code,"Energieversorgung Filstal GmbH & Co. KG",bdew,,,"Göppingen",73033,benedikt.grupp@evf.de,https://evf.de/dateien/downloads/lrv_kontaktdatenblatt_gas_netzbetreiber.xlsx
9904047000000,BDEW Code,"Energieversorgung Gaildorf OHG der EnBW Kommunale Beteiligungen GmbH und der NWS REG Beteiligungsgesellschaft mbH",bdew,,,"Gaildorf",74405,stefanie.krafft@hnvg.de,
9906491000008,BDEW Code,"Energieversorgung Gemünden GmbH",bdew,,,"Gemünden a. Main",97737,michael-stephan.jaeger@visconto.de,
9910510000005,BDEW Code,"Energieversorgung Guben GmbH",bdew,,,"Guben",3172,schulz@ev-guben.de,
9900747000001,BDEW Code,"Energieversorgung Halle Netz GmbH",bdew,,,"Halle",6112,vertraege@netzhalle.de,
9906008000003,BDEW Code,"Energieversorgung Inselsberg GmbH",bdew,,,"Waltershausen",99880,bilanzkreismanagement@evi-energy.de,
9904808000009,BDEW Code,"Energieversorgung Kleinwalsertal GmbH",bdew,,,"Riezlern",6991,annabell.stoelzle@evk.at,
9978473000009,BDEW Code,"Energieversorgung Klettgau-Rheintal GmbH & Co. KG",bdew,,,"Klettgau",79771,andreas.linger@evkr.net,
9910780000009,BDEW Code,"Energieversorgung Limburg GmbH",bdew,,,"Limburg a.d. Lahn",65549,steffen.schrankel@evl.de,
9903679000008,BDEW Code,"Energieversorgung Lohr-Karlstadt und Umgebung GmbH & Co. KG",bdew,,,"Karlstadt",97753,service-center@die-energie.de,
9978356000001,BDEW Code,"Energieversorgung Mittelrhein AG",bdew,,,"Koblenz",56073,Messstellen@evm.de,
9906213000004,BDEW Code,"Energieversorgung Oberes Wiesental GmbH",bdew,,,"Todtnau",79674,grossmann.h@eow-todtnau.de,
9979131000000,BDEW Code,"Energieversorgung Putzbrunn GmbH & Co. KG",bdew,,,"Putzbrunn",85640,marco.wagler@bayernwerk.de,
9900556000002,BDEW Code,"Energieversorgung Rottenburg am Neckar GmbH",bdew,,,"Rottenburg",72108,a.wiech@sw-rottenburg.de,
9907558000006,BDEW Code,"Energieversorgung Rüsselsheim GmbH",bdew,,,"Rüsselsheim",65428,konrad.sobich@stadtwerke-ruesselsheim.de,
9910576000007,BDEW Code,"Energieversorgung Selb - Marktredwitz GmbH",bdew,,,"Selb",95100,edifact@syneco.net,
9904949000009,BDEW Code,"Energieversorgung Südbaar GmbH & Co. KG",bdew,,,"Blumberg",78176,jennifer.koeb@esb-energie.de,
9900679000004,BDEW Code,"Energieversorgung Sylt GmbH",bdew,,,"Sylt/Westerland",25980,christian.petersen@energieversorgung-sylt.de,
9906180000004,BDEW Code,"Energieversorgung Trossingen GmbH",bdew,,,"Trossingen",78647,martin.ziler@swtro.de,
9906021000006,BDEW Code,"Energiewerke Zeulenroda GmbH",bdew,,,"Zeulenroda-Triebes",7937,marko.franke@energiewerke-zeulenroda.de,
9903231000008,BDEW Code,"energis GmbH",bdew,,,"Saarbrücken",66121,carsten.angnes@energis.de,
9907211000004,BDEW Code,"energis-Netzgesellschaft mbH",bdew,,,"Saarbrücken",66121,netzmanagement@energis-netzgesellschaft.de,
9985216000005,BDEW Code,"Energy Metering Germany GmbH",bdew,,,"München",81671,metering@octopusenergy.de,
9985216000005,BDEW Code,"Energy Metering Germany GmbH",bdew,,,"München",81671,metering@octopusenergy.de,
9978472000000,BDEW Code,"ENERTRAG Netz GmbH",bdew,,,"Schenkenberg OT Dauerthal",17291,paul.ruhnau@enertrag.com,
9904724000000,BDEW Code,"ENERVIE Vernetzt GmbH",bdew,,,"Hagen",58093,msb@enervie-vernetzt.de,
9905464000003,BDEW Code,"ENGIE Deutschland GmbH",bdew,,,"Köln",50858,es.strom@de.engie.com,
9984530000006,BDEW Code,"enisyst GmbH",bdew,,," Pliezhausen",72124,tobias.erhart@enisyst.de,
9911099000003,BDEW Code,"Enloc Energy GmbH",bdew,,,"Dresden",1067,vertragsmanagement@enloc.de,
9905056000007,BDEW Code,"ENOMETRIK Gesellschaft für Messdienstleistungen mbH",bdew,,,"Bruchsal",76646,steffen.schwarz@enometrik.de,
9979383000006,BDEW Code,"Enpal B.V.",bdew,,,"Berlin",10243,msb@enpal.de,
9906744000002,BDEW Code,"EnR Energienetze Rudolstadt GmbH",bdew,,,"Rudolstadt",7407,service.edm@energienetze-rudolstadt.de,
9905929000001,BDEW Code,"ENRO Ludwigsfelde Netz GmbH",bdew,,,"Ludwigsfelde",14974,frank.lindstedt@enro-ludwigsfelde.de,
9981819000004,BDEW Code,"ENRW Energieversorgung Rottweil GmbH & Co. KG",bdew,,,"Rottweil",78628,Redispatch-Service@enrw.de,
4042805002304,BDEW Code,"envia Mitteldeutsche Energie AG",bdew,,,"Chemnitz",9114,karsten.beuthner@enviam.de,
9905969000003,BDEW Code,"ENWG Energienetze Weimar GmbH & Co. KG",bdew,,,"Weimar",99427,netze@enwg-weimar.de,
9905523000001,BDEW Code,"enwor Netz GmbH",bdew,,,"Herzogenrath",52134,jan.krischer@enwor.de,
9903080000001,BDEW Code,"Erlanger Stadtwerke AG",bdew,,,"Erlangen",91052,lieferantenwechsel@estw.de,
9980785000007,BDEW Code,"ESB Wärme GmbH",bdew,,,"München",81539,steffen.otto@esb-waerme.de,
9907538000000,BDEW Code,"EUROGATE Technical Services GmbH",bdew,,,"Bremerhaven",27568,ulrich.sahlender@eurogate.eu,
9906617000006,BDEW Code,"EVB Netze GmbH",bdew,,,"Eisenach",99817,maximilian.hahn@evb-netze.de,
9911660000002,BDEW Code,"EVE Netz GmbH",bdew,,,"Dannenberg",29451,fischer@eve-netz.de,
9900299000004,BDEW Code,"EVI Energieversorgung Hildesheim GmbH & Co. KG",bdew,,,"Hildesheim",31137,wechselmanagement.vnb@evi-hildesheim.de,
4042805002809,BDEW Code,"EVIP GmbH",bdew,,,"Bitterfeld-Wolfen",6749,Torsten.Klar@mitnetz-strom.de,
9904195000001,BDEW Code,"Evonik Operations GmbH",bdew,,,"Essen",45128,julia.fourne@evonik.com,
9903827000008,BDEW Code,"EVU Späth e.K.",bdew,,,"Lohberg",93470,ulrike.solfronk@evu-spaeth.de,
9906770000000,BDEW Code,"EVU Weilerbach",bdew,,,"Weilerbach",67685,PK@Stadtwerke-Ramstein.de,
9978653000001,BDEW Code,"evu zählwerk Abrechnungs- und Servicegesellschaft mbH",bdew,,,"Bochum",44787,danica.seifert@evu-zaehlwerk.de,
9911109000000,BDEW Code,"EVU-Schmid",bdew,,,"Kirchanschöring",83417,post@evu-online.net,
9905671000002,BDEW Code,"EW DIENSTLEISTUNG UG (HAFTUNGSBESCHRÄNKT)",bdew,,,"Umkirch",79224,sutardhio@energy-consulting-meyer.de,
9900025000004,BDEW Code,"EW Geiger GmbH",bdew,,,"Arrach",93474,info@ewerk-geiger.de,
9906015000004,BDEW Code,"EW Schmid GmbH",bdew,,,"Mamming",94437,info@ew-schmid.de,
9906708000006,BDEW Code,"ewag kamenz Energie und Wasserversorgung Aktiengesellschaft Kamenz",bdew,,,"Kamenz",1917,netzservice@ewagkamenz.de,
9904455000006,BDEW Code,"EWE NETZ GmbH",bdew,,,"Oldenburg",26133,marktpartnerservice@ewe-netz.de,
9906405000002,BDEW Code,"EWN Entsorgungswerk für Nuklearanlagen GmbH",bdew,,,"Rubenow",17509,reiner.borchert@ewn-gmbh.de,
9900534000008,BDEW Code,"EWR GmbH",bdew,,,"Remscheid",42855,netzstrom@ewr-gmbh.de,
9900701000005,BDEW Code,"EWR Netz GmbH",bdew,,,"Alzey",55232,marktkommunikation.netz@ewr.de,
9900386000008,BDEW Code,"EWR Netze GmbH",bdew,,,"Lichtenstein",72805,netz@ewr-rieger.de,
9910851000003,BDEW Code,"ews-Netz GmbH",bdew,,,"Bad Segeberg",23795,mako-ews-vertrieb@service-plus-gmbh.de,
9910133000002,BDEW Code,"EZV Energie- und Service GmbH & Co. KG Untermain",bdew,,,"Wörth am Main",63939,heiko.oberle@ezv-energie.de,
9905821000000,BDEW Code,"Fährhafen Sassnitz Gesellschaft mit beschränkter Haftung",bdew,,,"Sassnitz OT Neu Mukran",18546,ulbricht@mukran-port.de,
9977837000001,BDEW Code,"FairNetz GmbH",bdew,,,"Reutlingen",72762,netzmanagement@fairnetzgmbh.de,
9903014000001,BDEW Code,"Feuchter Gemeindewerke GmbH (FGW)",bdew,,,"Feucht",90537,vertrieb@feucht-gw.de,
9978936000009,BDEW Code,"FIDENTIA Wärmemessdienst & Kabelservice GmbH",bdew,,,"Bamberg",96047,michaela.jones@fidentia-service.de,
9978004000006,BDEW Code,"Firstcon GmbH",bdew,,,"Lüneburg",21335,jannik.kreye@firstcon.de,
9900108000004,BDEW Code,"Fischereihafen-Betriebsgesellschaft mit beschränkter Haftung",bdew,,,"Bremerhaven",27572,fluechter@fbg-bremerhaven.de,
9910578000005,BDEW Code,"FischerStrom GmbH & Co. KG",bdew,,,"Edling",83533,e-werk.fischer@gmx.de,
9907346000002,BDEW Code,"Flughafen Düsseldorf GmbH",bdew,,,"Düsseldorf",40474,metering@dus-int.de,
9979066000000,BDEW Code,"Flughafen Energie & Wasser GmbH",bdew,,,"Schönefeld",12529,peter.fuchs@berlin-airport.de,
9984716000002,BDEW Code,"Flughafen Köln/Bonn Gesellschaft mit beschränkter Haftung",bdew,,,"Köln",51147,netzbetreiber@cgn.de,
9984427000002,BDEW Code,"Flughafen Leipzig/Halle Gesellschaft mit beschränkter Haftung",bdew,,,"Leipzig",4029,netznutzung@suedwest-edm.de,
9907324000008,BDEW Code,"Flughafen München Gesellschaft mit beschränkter Haftung",bdew,,,"München",85356,strom-netz@munich-airport.de,
9912118000007,BDEW Code,"Flughafen Nürnberg Energie GmbH",bdew,,,"Nürnberg",90411,woelfel-patrick@fneg.de,
9980783000009,BDEW Code,"Flughafen Stuttgart Energie GmbH",bdew,,,"Stuttgart",70629,monika.werla@stuttgart-airport-energie.com,
9978739000008,BDEW Code,"Frankenmetering GmbH & Co. KG",bdew,,,"Forchheim",91301,dietmar.benkert@frankenmetering.de,
9912104000003,BDEW Code,"Fraport AG Frankfurt Airport Services Worldwide",bdew,,,"Frankfurt am Main",60547,MSB@Fraport.de,
9906639000000,BDEW Code,"Freiberger Stromversorgung GmbH (FSG)",bdew,,,"Freiberg",9599,netz@stadtwerke-freiberg.de,
9910208000002,BDEW Code,"Freisinger Stadtwerke Versorgungs-GmbH",bdew,,,"Freising",85354,stephanie.weghorn@freisinger-stadtwerke.de,
9903685000000,BDEW Code,"Freitaler Stadtwerke GmbH",bdew,,,"Freital",1705,vertrieb-management@ftl-stadtwerke.de,
9983381000009,BDEW Code,"Freudenberg Service KG",bdew,,,"Weinheim",69469,peter.ostermayr@freudenberg.com,
9904244000001,BDEW Code,"Fürstlich Fugger v. Glött'sche E-Werks GmbH & Co. KG",bdew,,,"Kirchheim i. Schwaben",87757,dominique.fischer@ffew.de,
9980265000006,BDEW Code,"GASAG Solution Plus GmbH",bdew,,,"Berlin",10829,redispatch-gsp@gasag.de,
9900271000006,BDEW Code,"Gebrüder Eirich GmbH Co KG",bdew,,,"Hardheim",74736,michael.seyfried@eirich.de,
9910397000004,BDEW Code,"Gebrüder Miller, Elektrizitätsversorgung GmbH & Co. KG",bdew,,,"Schwendi",88477,bailer@gebrueder-miller.de,
9978752000001,BDEW Code,"Gelsenkirchen Raffinerie Netz GmbH",bdew,,,"Gelsenkirchen",45896,info@grn-gmbh.de,
9983029000006,BDEW Code,"GELSENWASSER AG",bdew,,,"Gelsenkirchen",45891,benjamin.schminke@gelsenwasser.de,
9911011000007,BDEW Code,"GELSENWASSER Energienetze GmbH",bdew,,,"Gelsenkirchen",45891,falk.petermann@gelsenwasser.de,
9904400000001,BDEW Code,"Gemeinde-Elektrizitäts- und Wasserwerk",bdew,,,"Burtenbach",89349,info@gew-burtenbach.de,
9903885000008,BDEW Code,"Gemeindewerke Baiersbronn",bdew,,,"Baiersbronn",72270,schroederkarin@gemeindebaiersbronn.de,
9900072000007,BDEW Code,"Gemeindewerke Bayerisch Gmain",bdew,,,"Bad Reichenhall",83435,mako@stwbr.de,
9910741000006,BDEW Code,"Gemeindewerke Bovenden GmbH & Co. KG",bdew,,,"Bovenden",37120,info@gemeindewerke-bovenden.de,
9903758000002,BDEW Code,"Gemeindewerke Budenheim - Anstalt des öffentlichen Rechts -",bdew,,,"Budenheim",55257,mako@gemeindewerke-budenheim.de,
9907018000009,BDEW Code,"Gemeindewerke Cadolzburg",bdew,,,"Cadolzburg",90556,stromnetz@werke-cadolzburg.de,
9907165000001,BDEW Code,"Gemeindewerke Dudenhofen",bdew,,,"Dudenhofen",67373,max.miller@vgrd.de,
9903547000007,BDEW Code,"Gemeindewerke Ebersdorf",bdew,,,"Ebersdorf b. Coburg",96237,Netzbetrieb@ebersdorf.net,
9904323000005,BDEW Code,"Gemeindewerke Enkenbach-Alsenborn",bdew,,,"Enkenbach-Alsenborn",67677,Mareike.Luft@enkenbach-alsenborn.de,
9903674000003,BDEW Code,"Gemeindewerke Frammersbach",bdew,,,"Frammersbach",97833,rudolf.elsesser@frammersbach.bayern.de,
9907100000008,BDEW Code,"Gemeindewerke Gangkofen",bdew,,,"Gangkofen",84140,lena.golzheim@gangkofen.de,
9982010000009,BDEW Code,"Gemeindewerke Garmisch-Partenkirchen, KU",bdew,,,"Garmisch-Partenkirchen",82467,emv@gw-gap.de,
9907026000009,BDEW Code,"Gemeindewerke Georgensgmünd",bdew,,,"Georgensgmünd",91166,lothar.satzinger@georgensgmuend.de,
9900231000004,BDEW Code,"Gemeindewerke Glattbach",bdew,,,"Glattbach",63864,ndl-gla@cu-rz.de,
9903302000002,BDEW Code,"Gemeindewerke Grefrath Gesellschaft mit beschränkter Haftung",bdew,,,"Grefrath",47929,vertrieb@gemeindewerke-grefrath.de,
9903985000007,BDEW Code,"Gemeindewerke Großkrotzenburg GmbH",bdew,,,"Großkrotzenburg",63538,alexander.kremer@gemeindewerke-grosskrotzenburg.de,
9906147000005,BDEW Code,"Gemeindewerke Gundelfingen GmbH",bdew,,,"Gundelfingen",79194,gwg-edm@gundelfingen.de,
9905758000008,BDEW Code,"Gemeindewerke Halstenbek Strom - Erdgas - Wärme - Wasser - Abwasser - Dienstleistungen",bdew,,,"Halstenbek",25469,a.riemenschneider@gwhalstenbek.de,
9900274000003,BDEW Code,"Gemeindewerke Haßloch GmbH",bdew,,,"Haßloch",67454,t.adrian@gwhassloch.de,
9905988000000,BDEW Code,"Gemeindewerke Heikendorf Anstalt öffentlichen Rechts",bdew,,,"Heikendorf",24226,edm@gwh.sh,
9906806000007,BDEW Code,"Gemeindewerke Herxheim",bdew,,,"Herxheim",76863,k.wahl-knoll@herxheim.de,
9900307000003,BDEW Code,"Gemeindewerke Holzkirchen GmbH",bdew,,,"Holzkirchen",83607,goetz@gw-holzkirchen.de,
9907233000008,BDEW Code,"Gemeindewerke Hütschenhausen",bdew,,,"Ramstein-Miesenbach",66877,PK@Stadtwerke-Ramstein.de,
9982778000002,BDEW Code,"Gemeindewerke Kahl Versorgungsgesellschaft mbH",bdew,,,"Kahl am Main",63796,andreas-tippelt@gemeindewerke-kahl.de,
9910387000006,BDEW Code,"Gemeindewerke Kiefersfelden",bdew,,,"Kiefersfelden",83088,b.holzner@gemeindewerke-kiefersfelden.de,
9900344000008,BDEW Code,"Gemeindewerke Kirkel GmbH",bdew,,,"Kirkel",66459,Jens.Thiel@kew.de,
9907129000005,BDEW Code,"Gemeindewerke Lam",bdew,,,"Lam",93462,tanja.sperl@markt-lam.de,
9907307000009,BDEW Code,"Gemeindewerke Langenpreising GmbH & Co. KG",bdew,,,"Wartenberg",85456,netz@gemeindewerke-langenpreising.de,
9903349000007,BDEW Code,"Gemeindewerke Markt Lichtenau",bdew,,,"Lichtenau",91586,daniela.schmidt@markt-lichtenau.de,
9907048000003,BDEW Code,"Gemeindewerke Münchweiler a.d.Rodalb Anstalt des öffentlichen Rechts",bdew,,,"Münchweiler a.d.Rodalb",66981,kehrwald@gemeindewerke-muenchweiler.de,
9906841000004,BDEW Code,"Gemeindewerke Neuendettelsau",bdew,,,"Neuendettelsau",91564,i.schmidt@gw-neuendettelsau.de,
9983328000004,BDEW Code,"Gemeindewerke Niefern-Öschelbronn",bdew,,,"Niefern-Öschelbronn",75223,stefan.kasper@niefern-oeschelbronn.de,
9907127000007,BDEW Code,"Gemeindewerke Nüdlingen",bdew,,,"Nüdlingen",97720,ndl-nue@cu-rz.de,
9905812000001,BDEW Code,"Gemeindewerke Nümbrecht GmbH",bdew,,,"Nümbrecht",51588,weber@gwn24.de,
9900484000009,BDEW Code,"Gemeindewerke Oberaudorf",bdew,,,"Oberaudorf",83080,info@gemeindewerke-oberaudorf.de,
9903030000001,BDEW Code,"Gemeindewerke Obernzell",bdew,,,"Obernzell",94130,heidi.fesl@obernzell.de,
9903571000007,BDEW Code,"Gemeindewerke Pleinfeld",bdew,,,"Pleinfeld",91785,rohn@gw-pleinfeld.de,
9907164000002,BDEW Code,"Gemeindewerke Rheinzabern",bdew,,,"Rheinzabern",76764,k.wahl-knoll@herxheim.de,
9907064000003,BDEW Code,"Gemeindewerke Rückersdorf",bdew,,,"Rückersdorf",90607,gwr-netz@rueckersdorf.de,
9905651000006,BDEW Code,"Gemeindewerke Schönkirchen GmbH",bdew,,,"Schönkirchen",24232,mako-gws-netz@service-plus-gmbh.de,
9906844000001,BDEW Code,"Gemeindewerke Schutterwald (GWS)",bdew,,,"Schutterwald",77746,bjoern.schley@schutterwald.de,
9907421000000,BDEW Code,"Gemeindewerke Schwarzenbruck GmbH (GWS)",bdew,,,"Feucht",90537,dieter.walter@feucht-gw.de,
9903928000006,BDEW Code,"Gemeindewerke Steinhagen GmbH",bdew,,,"Steinhagen",33803,drewel@gs-werke.de,
9907199000001,BDEW Code,"Gemeindewerke Steißlingen",bdew,,,"Steißlingen",78256,mstehling@steisslingen.de,
9910995000000,BDEW Code,"Gemeindewerke Stockstadt",bdew,,,"Stockstadt",63811,frank.stock@stockstadt-am-main.de,
9907581000007,BDEW Code,"Gemeindewerke Wadgassen GmbH",bdew,,,"Wadgassen",66787,lieferantenwechsel-strom@wadgassen.de,
9903066000009,BDEW Code,"Gemeindewerke Waging am See",bdew,,,"Waging am See",83329,markus.spiegelsberger@gw-waging.de,
9903707000003,BDEW Code,"Gemeindewerke Wendelstein Kommunalunternehmen",bdew,,,"Wendelstein",90530,michael.heubeck@wendelstein.de,
9910897000009,BDEW Code,"Gemeindewerke Wildeck",bdew,,,"Wildeck-Obersuhl",36208,christina.roenick@wildeck.de,
9900286000009,BDEW Code,"Gemeindliche Werke Hengersberg",bdew,,,"Hengersberg",94491,stefan.kaespeitzer@gw-hengersberg.de,
9903959000009,BDEW Code,"Gemeinsames Kommunalunternehmen oberes Egertal",bdew,,,"Weißenstadt",95163,Thomas.Staeudel@g-ku.de,
9900745000003,BDEW Code,"GeraNetz GmbH",bdew,,,"Gera",7545,info@geranetz.de,
9907814000005,BDEW Code,"GETEC grid solutions GmbH",bdew,,,"Hannover",30159,lf-nb@getec-grid.de,
9911828000000,BDEW Code,"GETEC metering GmbH",bdew,,,"Hannover",30159,wim@getec-metering.de,
9904541000001,BDEW Code,"GETEC net GmbH",bdew,,,"Hannover",30159,lw-lieferant@getec-net.de,
9982461000004,BDEW Code,"GETEC Quartier GmbH",bdew,,,"Hannover",30159,lw-lieferant@getec-net.de,
9907086000007,BDEW Code,"Getreidemühle Zwiefalten eG",bdew,,,"Zwiefalten",88529,silke.herter@getreidemuehle-zwiefalten.de,
9903575000003,BDEW Code,"GEW Wilhelmshaven GmbH",bdew,,,"Wilhelmshaven",26382,susanne.lachmann@gew-wilhelmshaven.de,
9903622000005,BDEW Code,"Gewerbepark Nürnberg-Feucht Versorgungs- und Abwasserentsorgungs Gesellschaft mit beschränkter Haftung",bdew,,,"Feucht",90537,franziska.koch@feucht-gw.de,
9905565000001,BDEW Code,"GEYER Nederland B.V.",bdew,,,"AD Apeldoorn",7324,schmiederer@geyer.de,
9900078000001,BDEW Code,"GGEW, Gruppen-Gas- und Elektrizitätswerk Bergstraße Aktiengesellschaft",bdew,,,"Bensheim",64625,netznutz@ggew.de,
9979249000009,BDEW Code,"GIG energy services GmbH",bdew,,,"Berlin ",14199,resul.altinbas@iqony.energy,
9985362000008,BDEW Code,"GMS Gesellschaft für Mess- und Steuerwesen mbH",bdew,,,"Berlin",10243,falk.zanini@enpal.de,
9985362000008,BDEW Code,"GMS Gesellschaft für Mess- und Steuerwesen mbH",bdew,,,"Berlin",10243,falk.zanini@enpal.de,
9906305000003,BDEW Code,"Gothaer Stadtwerke ENERGIE GmbH",bdew,,,"Gotha",99867,info-vertrieb@stadtwerke-gotha.de,
9979125000008,BDEW Code,"Gothaer Stadtwerke NETZ GmbH",bdew,,,"Gotha",99867,mail@stadtwerke-gotha-netz.de,
9984528000000,BDEW Code,"Green Planet Solutions GmbH & Co. KG",bdew,,,"Hamburg",20457,msb.gps@green-planet-energy.de,
9900783000007,BDEW Code,"Greizer Energienetze GmbH",bdew,,,"Greiz",7973,info@gen-greiz.de,
9903760000008,BDEW Code,"GSW Gemeinschaftsstadtwerke GmbH Kamen, Bönen, Bergkamen",bdew,,,"Kamen",59174,bdew-lieferant@gsw-kamen.de,
9904066000007,BDEW Code,"GWS Gemeindewerke Sinzheim GmbH & Co. KG",bdew,,,"Sinzheim",76547,h.schickinger@gw-sinzheim.de,
9984551000001,BDEW Code,"HA Energieerzeugung GmbH",bdew,,,"Aiterhofen",94330,info@ha-energieerzeugung.de,
9903984000008,BDEW Code,"Halberstadtwerke GmbH",bdew,,,"Halberstadt",38820,ihsecke@halberstadtwerke.de,
9900259000002,BDEW Code,"Hamburger Energienetze GmbH",bdew,,,"Hamburg",22177,marktpartner-strom@hamburger-energienetze.de,
9907684000003,BDEW Code,"Hanau Netz GmbH",bdew,,,"Hanau",63450,transportmanagement.strom@hanau-netz-service.de,
9907273000000,BDEW Code,"Harz Energie Netz GmbH",bdew,,,"Osterode",37520,m.hoffmann@harzenergie-netz.de,
9911424000008,BDEW Code,"Haus-Strom GmbH",bdew,,,"Leipzig",4178,ap@haus-strom.de,
9978361000004,BDEW Code,"HAUSHELD AG",bdew,,,"Mönchengladbach",41061,mako@non-edifact.hausheld.de,
9904932000008,BDEW Code,"Haustechnik Hass GmbH",bdew,,,"Ingersdorf-Pommer",91338,elektro@haustechnik-hass.de,
9907306000000,BDEW Code,"Havelstrom Zehdenick GmbH",bdew,,,"Zehdenick",16792,schaller@stadtwerke-zehdenick.de,
9978533000006,BDEW Code,"Heimatstrom GmbH",bdew,,,"Dorfen",84405,info@heimatenergieplus.de,
9906047000006,BDEW Code,"Heinzelmann Stromhandels- und Vertriebs-GmbH & Co. KG",bdew,,,"Wolfach",77709,stromhandel-EWH@e-werk-mittelbaden.de,
9906858000005,BDEW Code,"Hellenstein-Energie-Logistik GmbH",bdew,,,"Heidenheim an der Brenz",89522,edm.verteiler@stadtwerke-heidenheim.de,
9900293000000,BDEW Code,"Hertener Stadtwerke GmbH",bdew,,,"Herten",45699,j.anhuth@herten.de,
9900295000008,BDEW Code,"Herzo Werke GmbH",bdew,,,"Herzogenaurach",91074,shared-service@herzowerke.de,
9910027000001,BDEW Code,"HEWA GmbH",bdew,,,"Hersbruck",91217,christian-fischer@hewagmbh.de,
9984440000005,BDEW Code,"Holzformart GmbH & Co. KG",bdew,,,"Neukirchen-Vluyn",47506,s.molter@holzformart.de,
9907673000006,BDEW Code,"IGS Netze GmbH",bdew,,,"Gersthofen",86368,alexander.schuetz@igs-netze.de,
9907673000006,BDEW Code,"IGS Netze GmbH",bdew,,,"Gersthofen",86368,alexander.schuetz@igs-netze.de,
9978817000003,BDEW Code,"IHT Energieservice GmbH",bdew,,,"Eisenhüttenstadt",15890,s.walther@iht-ehst.de,
9911244000006,BDEW Code,"ILG Energie + Elektro GmbH",bdew,,,"Fürstenstein",94538,t.moser@i-group.ag,
9979274000008,BDEW Code,"imovis GmbH",bdew,,,"Hamburg",20097,msb@imovis.de,
9911207000001,BDEW Code,"in.power metering GmbH",bdew,,,"Mainz",55124,kontakt@inpower-metering.de,
9904465000004,BDEW Code,"In(n) Energie GmbH",bdew,,,"Simbach am Inn",84359,franz.stadler@inn-energie.de,
9907606000007,BDEW Code,"Industrienetzgesellschaft Schkopau mbH",bdew,,,"Schkopau",6258,lpietsch@dow.com,
9906613000000,BDEW Code,"Industriepark Troisdorf GmbH",bdew,,,"Troisdorf",53840,msb@iptro.de,
9900789000001,BDEW Code,"inetz GmbH",bdew,,,"Chemnitz",9113,strom.edm@inetz.de,
9905048000007,BDEW Code,"inexogy smart metering GmbH & Co. KG",bdew,,,"Saarlouis",66740,rahmenvertrag@discovergy.com,
9904679000006,BDEW Code,"infra fürth gmbh",bdew,,,"Fürth",90763,msb.strom@infra-fuerth.de,
9907670000009,BDEW Code,"InfraLeuna GmbH",bdew,,,"Leuna",6237,vnb-strom@infraleuna.de,
9978266000000,BDEW Code,"InfraServ Gendorf Netze GmbH",bdew,,,"Burgkirchen a.d.Alz",84508,michael.paetzold@infraserv.gendorf.de,
9984999000001,BDEW Code,"Infraserv GmbH & Co. Höchst KG",bdew,,,"Frankfurt am Main",65926,thomas.ebert@infraserv.com,
9907464000009,BDEW Code,"InfraServ GmbH & Co. Wiesbaden KG",bdew,,,"Wiesbaden",65203,swen.berg@infraserv-wi.de,
9978637000001,BDEW Code,"Infraserv Netze GmbH",bdew,,,"Frankfurt am Main",65926,netznutzung@infraserv.com,
